recipe_id;title;url;ingredients;SUSTAINABILITY
14377;"Lemon Vinaigrette";http://www.food.com/recipe/lemon-vinaigrette-478552;"olive oil,black pepper spices,lemon juice,yellow mustard";MEDIUM
13898;"Salmon Marinade";http://allrecipes.com/recipe/salmon-marinade/;"olive oil,worcestershire sauce,lime juice,dried thyme";MEDIUM
14143;"Classic Vinaigrette Salad Dressing";http://www.food.com/recipe/classic-vinaigrette-salad-dressing-307616;"olive oil,black pepper spices,lemon juice,yellow mustard";MEDIUM
49693;"Lemon Vinaigrette";http://www.epicurious.com/recipes/food/views/lemon-vinaigrette-393885;"olive oil,black pepper spices,lemon juice,yellow mustard";MEDIUM
50157;"Basil, Dijon, Honey Vinaigrette Recipe";http://cookeatshare.com/recipes/basil-dijon-honey-vinaigrette-80113;"olive oil,dried basil,lemon juice,honey,yellow mustard";MEDIUM
46750;"Mustard Salad Dressing";http://www.food.com/recipe/mustard-salad-dressing-196411;"olive oil,black pepper spices,lemon juice,yellow mustard";MEDIUM
27550;"Apple Thyme Marinade for Pork";http://online-cookbook.com/goto/cook/rpage/001325;"apple juice,olive oil,soy sauce,honey,dried thyme";MEDIUM
28887;"Sensational Chicken Noodle Soup";http://www.food.com/recipe/sensational-chicken-noodle-soup-345220;"black pepper spices,celery,egg substitute powder,chicken bone free meat,carrot";MEDIUM
32517;"Chocolate Orange Truffles";http://www.food.com/recipe/chocolate-orange-truffles-335543;"almond,cashew nut,yogurt flavoured,orange juice,cocoa powder";MEDIUM
1191;"Chocolate Orange Truffles Recipe elanaspantry";http://www.chowhound.com/recipes/chocolate-orange-truffles-13748;"almond,cashew nut,yogurt flavoured,orange juice,cocoa powder";MEDIUM
18483;"Brown Sugar & Molasses Chicken Wings";http://tastykitchen.com/recipes/appetizers-and-snacks/brown-sugar-molasses-chicken-wings/;"chicken bone free meat,paprika,cane sugar,wheat plain flour,black pepper spices,cane molasse,corn peanut and olive oil,honey,cane sugar";MEDIUM
46831;"Raw Vegan Turtle Truffles";http://www.food.com/recipe/raw-vegan-turtle-truffles-442418;"dried nuts pine,cherry,almond,date,yogurt flavoured,cinnamon,cocoa powder";MEDIUM
17086;"Snappy Tomato Dressing";http://www.food.com/recipe/snappy-tomato-dressing-296904;"tomato,olive oil,garlic powder,lemon juice,horseradish";MEDIUM
32795;"Grecian-Style Mayonnaise";http://www.kraftrecipes.com/recipes/grecian-style-mayonnaise-114989.aspx;"tomato,olive oil,garlic powder,lemon juice,mayonnaise";MEDIUM
20814;"5-ingredient Dark Chocolate Fudge with Pistachios";http://tastykitchen.com/recipes/desserts/5-ingredient-dark-chocolate-fudge-with-pistachios/;"pistachio,condensed milk,yogurt flavoured,semi-sweet chocolate baking chips";MEDIUM
49325;"Suya (Nigerian Chicken Skewers)";http://www.food.com/recipe/suya-nigerian-chicken-skewers-455402;"ginger,red pepper or cayenne spices,onion,paprika,garlic powder,corn peanut and olive oil,chicken bone free meat";MEDIUM
2175;"Turkey Sausage Patties";http://www.food.com/recipe/turkey-sausage-patties-182093;"red pepper or cayenne spices,paprika,garlic powder,black pepper spices,cumin seed,chicken bone free meat,turkey meat with bone,dried basil,spices oregano dried,coriander";MEDIUM
43914;"Prezel Hugs";http://www.food.com/recipe/prezel-hugs-440213;"pretzels unsalted,milk chocolate,semi-sweet chocolate baking chips";MEDIUM
42595;"HG Hot Couple: Yogurt-Marinated Grilled Chicken";http://www.foodnetwork.com/recipes/hg-hot-couple-yogurt-marinated-grilled-chicken-recipe.html;"chicken bone free meat,greek yogurt";MEDIUM
27506;"Quick and Easy Raspberry Chocolate Parfait";http://www.food.com/recipe/quick-and-easy-raspberry-chocolate-parfait-367778;"tofu,raspberry,yogurt flavoured,cane sugar,cocoa powder";MEDIUM
35832;"Almond Chicken Salad";http://www.kraftrecipes.com/recipes/almond-chicken-salad-160324.aspx;"fresh dill weed,cucumber,almond,black pepper spices,onion,chicken bone free meat,mayonnaise";MEDIUM
19750;"Peppermint Hot Chocolate Mix";http://tastykitchen.com/recipes/drinks/peppermint-hot-chocolate-mix/;"chocolate baking chips,cane sugar,peppermint,cocoa powder";MEDIUM
27637;"Citrus Tahini";http://www.food.com/recipe/citrus-tahini-384787;"olive oil,mineral water,lemon juice,orange juice,yellow mustard,sesame seeds";MEDIUM
20124;"Cherry-Chipotle Balsamic Vinaigrette";http://tastykitchen.com/recipes/salads/cherry-chipotle-balsamic-vinaigrette/;"shallot,olive oil,cherry,black pepper spices,lemon juice,yellow mustard";MEDIUM
43042;"Lemon-Poppy Seed Dressing";http://www.food.com/recipe/lemon-poppy-seed-dressing-213945;"olive oil,poppy seed,onion,lemon juice,cane sugar,yellow mustard";MEDIUM
17276;"Lemon Poppyseed Dressing";http://www.food.com/recipe/lemon-poppyseed-dressing-511717;"olive oil,poppy seed,onion,lemon juice,cane sugar,yellow mustard";MEDIUM
15131;"Pumpkin Fry Bread";http://allrecipes.com/recipe/pumpkin-fry-bread/;"olive oil,cow milk,cane sugar,wheat plain flour,yogurt flavoured,cinnamon,nutmeg,pumpkin";MEDIUM
15946;"Lemon vinaigrette";https://cookpad.com/us/recipes/350627-lemon-vinaigrette;"olive oil,black pepper spices,lemon juice,cane sugar,yellow mustard";MEDIUM
4332;"French Dressing or Basic Marinade";http://www.epicurious.com/recipes/food/views/french-dressing-or-basic-marinade-20078;"olive oil,black pepper spices,lemon juice,cane sugar,yellow mustard";MEDIUM
24116;"Lemon Dressing";http://www.food.com/recipe/lemon-dressing-415837;"olive oil,black pepper spices,lemon juice,cane sugar,mayonnaise";MEDIUM
35712;"Hawaiian B.B.Q. Sauce";http://www.food.com/recipe/hawaiian-b-b-q-sauce-114043;"ginger,olive oil,soy sauce,pineapple juice,cane molasse";MEDIUM
40944;"Poppy Seed Dressing";http://www.food.com/recipe/poppy-seed-dressing-23155;"apple juice,olive oil,poppy seed,onion,peach,cane sugar,yellow mustard";MEDIUM
7251;"Healthy No Bake Almond Cookies";http://tastykitchen.com/recipes/desserts/healthy-no-bake-almond-cookies/;"almond,date,dark chocolate,yogurt flavoured";MEDIUM
27132;"Grape Salsa";http://www.food.com/recipe/grape-salsa-294570;"onion,tabasco,grapes,olive oil,lime juice,jalapeno pepper,coriander";MEDIUM
19693;"Almond Chicken Salad for Dips & Sandwiches";http://www.food.com/recipe/almond-chicken-salad-for-dips-sandwiches-143318;"ginger,almond,garlic powder,black pepper spices,celery,orange juice,raisin,chicken bone free meat,mayonnaise";MEDIUM
50327;"Summer Fresh Sesame Broccoli from Martha Stewart";http://www.food.com/recipe/summer-fresh-sesame-broccoli-from-martha-stewart-379589;"sesam seed,olive oil,broccoli,soy sauce,lemon juice";MEDIUM
47307;"Asparagus With Mustard Vinaigrette";https://cookpad.com/us/recipes/349385-asparagus-with-mustard-vinaigrette;"olive oil,asparagus,garlic powder,pineapple juice,yellow mustard";MEDIUM
43006;"Marinate For Steak Pork Or Chicken Recipe";http://cookeatshare.com/recipes/marinate-for-steak-pork-or-chicken-41256;"ginger,olive oil,garlic powder,soy sauce,pineapple juice";MEDIUM
20317;"Soy Sauce Salad Dressing";http://www.food.com/recipe/soy-sauce-salad-dressing-267453;"sesam seed,olive oil,onion,soy sauce,lemon juice,cane sugar";MEDIUM
36015;"Public House Salad Dressing";http://www.food.com/recipe/public-house-salad-dressing-433532;"sesam seed,olive oil,onion,soy sauce,lemon juice,cane sugar";MEDIUM
49471;"Dark Chocolate Orange Truffles";http://www.food.com/recipe/dark-chocolate-orange-truffles-457822;"beet sugar,orange juice,cocoa powder,semi-sweet chocolate baking chips";MEDIUM
17329;"5-ingredient Peanut Butter Pretzel Truffles";http://tastykitchen.com/recipes/desserts/5-ingredient-peanut-butter-pretzel-truffles/;"pretzels unsalted,peanut butter,almond,yogurt flavoured,semi-sweet chocolate baking chips";MEDIUM
33659;"Garlic Ginger Crust Salmon";http://www.food.com/recipe/garlic-ginger-crust-salmon-172664;"ginger,salmon,garlic powder,cane sugar,lime juice,soy sauce,dried thyme";MEDIUM
39744;"Eggless Mayonnaise";http://www.food.com/recipe/eggless-mayonnaise-34260;"olive oil,paprika,soy milk,lemon juice,yellow mustard";MEDIUM
898;"Grilled Asparagus";http://www.food.com/recipe/grilled-asparagus-167519;"olive oil,asparagus,black pepper spices,soy sauce,lemon juice";MEDIUM
20648;"Lemony Oriental Marinade";http://www.food.com/recipe/lemony-oriental-marinade-302509;"onion,ginger,red pepper or cayenne spices,olive oil,soy sauce,lemon juice";MEDIUM
38065;""Twist your own way" Mayonnaise (This one is with Garlic twist)";http://www.food.com/recipe/twist-your-own-way-mayonnaise-this-one-is-with-garlic-twist-35632;"olive oil,garlic powder,black pepper spices,lemon juice,mayonnaise";MEDIUM
46796;"Spicy Chipotle Marinade";http://www.food.com/recipe/spicy-chipotle-marinade-127802;"tabasco,olive oil,garlic powder,cumin seed,lemon juice";MEDIUM
3916;"Fail-Proof Honey Mustard Dressing";http://tastykitchen.com/recipes/salads/fail-proof-honey-mustard-dressing/;"olive oil,garlic powder,black pepper spices,lemon juice,honey,yellow mustard";MEDIUM
2402;"Chili Lime Glaze";http://www.food.com/recipe/chili-lime-glaze-305239;"chili powder,olive oil,garlic powder,lime juice,soy sauce";MEDIUM
42589;"Apricot-Rum BBQ Sauce";http://www.food.com/recipe/apricot-rum-bbq-sauce-165182;"barbecue sauce,ginger,red pepper or cayenne spices,olive oil,onion,lime juice,apricot";MEDIUM
31913;"Grilled Pineapple Balsamic Asparagus";http://www.food.com/recipe/grilled-pineapple-balsamic-asparagus-523099;"olive oil,asparagus,black pepper spices,soy sauce,pineapple juice";MEDIUM
5379;"Grilled Pineapple Balsamic Asparagus";http://www.food.com/recipe/grilled-pineapple-balsamic-asparagus-523098;"olive oil,asparagus,black pepper spices,soy sauce,pineapple juice";MEDIUM
22399;"Rump Roast Teriyaki Recipe";http://cookeatshare.com/recipes/rump-roast-teriyaki-25294;"ginger,olive oil,onion,garlic powder,cane sugar,soy sauce,pineapple juice";MEDIUM
35367;"Lemon Vinaigrette Dressing";https://cookpad.com/us/recipes/335903-lemon-vinaigrette-dressing;"olive oil,fresh parsley,black pepper spices,lemon juice,yellow mustard";MEDIUM
9504;"Salt Free Salad Dressing Recipe";http://cookeatshare.com/recipes/salt-free-salad-dressing-11641;"olive oil,onion,paprika,black pepper spices,lemon juice,yellow mustard";MEDIUM
50588;"Easy Baked Salmon";http://www.food.com/recipe/easy-baked-salmon-194664;"ginger,salmon,black pepper spices,soy sauce,cinnamon,lemon juice";MEDIUM
18473;"Indian-Style Green Beans";http://www.food.com/recipe/indian-style-green-beans-292756;"ginger,olive oil,onion,green bean,lemon juice,yellow mustard,coriander,carrot";MEDIUM
33937;"Indian Style Green Beans";http://www.food.com/recipe/indian-style-green-beans-426090;"ginger,olive oil,onion,green bean,lemon juice,yellow mustard,coriander,carrot";MEDIUM
28056;"Chili Lime Vinaigrette Dressing";http://allrecipes.com/recipe/chili-lime-vinaigrette-dressing/;"red pepper or cayenne spices,olive oil,garlic powder,cane sugar,lime juice,soy sauce";MEDIUM
4825;"Honey Glaze for Salmon";http://tastykitchen.com/recipes/condiments/honey-glaze-for-salmon/;"red pepper or cayenne spices,olive oil,garlic powder,cane sugar,soy sauce,lemon juice,honey";MEDIUM
21473;"Vegan Almond Milk Mayonnaise from Fannetasticfood";http://www.food.com/recipe/vegan-almond-milk-mayonnaise-from-fannetasticfood-493894;"almond milk,olive oil,garlic powder,black pepper spices,avocado,lemon juice,yellow mustard";MEDIUM
16963;"Vickys No-Bake Energy Bombs, Gluten, Dairy, Egg & Soy-Free";https://cookpad.com/us/recipes/367770-vickys-no-bake-energy-bombs-gluten-dairy-egg-soy-free;"seeds chia dried,oat,walnut,yogurt flavoured,cinnamon,flaxseed,sunflower seed,cocoa powder";MEDIUM
21466;"Italian Potato Salad with Rosemary, Lemon and Capers";http://www.epicurious.com/recipes/food/views/italian-potato-salad-with-rosemary-lemon-and-capers-5486;"onion,dried rosemary,olive oil,garlic powder,potato,capers canned,lemon juice";MEDIUM
27439;"Tomato, Corn And Avocado Salsa";http://tastykitchen.com/recipes/appetizers-and-snacks/tomato-corn-and-avocado-salsa/;"tomato,olives,red pepper or cayenne spices,olive oil,corn canned,lime juice,avocado,jalapeno pepper,onion";MEDIUM
28254;"Olive Oil Chex Mix";http://www.food.com/recipe/olive-oil-chex-mix-485388;"pretzels unsalted,olive oil,garlic powder,worcestershire sauce,lemon juice,oat meal";MEDIUM
20354;"Sweet Chili Chicken Bites";http://www.food.com/recipe/sweet-chili-chicken-bites-432010;"chili powder,meatless bacon,cane sugar,chicken bone free meat";MEDIUM
11266;"Bacon Wrapped Chicken Bites";https://recipeland.com/recipe/v/bacon-wrapped-chicken-bites-50671;"chili powder,meatless bacon,cane sugar,chicken bone free meat";MEDIUM
34809;"Baby Squash With Capers And Parsley Recipe";http://cookeatshare.com/recipes/baby-squash-with-capers-and-parsley-73008;"pumpkin seeds,olive oil,fresh parsley,capers canned,mineral water,lemon juice";MEDIUM
24174;"Baby Squash with Capers and Parsley";http://www.epicurious.com/recipes/food/views/baby-squash-with-capers-and-parsley-277;"pumpkin seeds,olive oil,fresh parsley,capers canned,mineral water,lemon juice";MEDIUM
9954;"Horchata White Chocolate Bark with Almonds and Cinnamon";http://tastykitchen.com/recipes/desserts/horchata-white-chocolate-bark-with-almonds-and-cinnamon/;"almond,yogurt flavoured,cinnamon,semi-sweet chocolate baking chips";MEDIUM
7123;"Baked Tortilla Chips";http://www.food.com/recipe/baked-tortilla-chips-499247;"chili powder,olive oil,corn canned,lime juice,cumin seed";MEDIUM
42072;"Tasty Baked Tortilla Chips";http://www.food.com/recipe/tasty-baked-tortilla-chips-407120;"chili powder,olive oil,corn canned,lime juice,cumin seed";MEDIUM
11325;"Couscous-Corn Salad";http://www.vegetariantimes.com/recipe/couscous-corn-salad/;"red pepper or cayenne spices,olive oil,corn canned,dried basil,lemon juice,onion";MEDIUM
51223;"Country Dijon Salad Dressing";http://www.kraftrecipes.com/recipes/country-dijon-salad-dressing-96680.aspx;"apple juice,olive oil,fresh parsley,cane sugar,dried basil,yellow mustard";MEDIUM
36965;"Dark Chocolate Hazelnut Spread";http://www.foodrepublic.com/recipes/dark-chocolate-hazelnut-spread-recipe/;"canola oil,yogurt flavoured,hazelnut,cane sugar,cocoa powder";MEDIUM
906;"Cauliflower with Lemon-Caper Vinaigrette";http://www.myrecipes.com/recipe/cauliflower-lemon-vinaigrette;"shallot,olive oil,fresh parsley,black pepper spices,cauliflower,capers canned,lemon juice";MEDIUM
4174;"Potato Salad With Lemon-Dill Vinaigrette";http://www.food.com/recipe/potato-salad-with-lemon-dill-vinaigrette-218465;"olive oil,fresh dill weed,black pepper spices,potato,capers canned,celery,lemon juice,onion";MEDIUM
14355;"Asparagus Vinaigrette";http://www.food.com/recipe/asparagus-vinaigrette-20923;"olive oil,italian breadcrumbs,cherry,asparagus,black pepper spices,lemon juice,yellow mustard";MEDIUM
43229;"Rosemary Mayonnaise";http://www.delish.com/recipefinder/rosemary-mayonnaise-clv0907;"dried rosemary,olive oil,garlic powder,black pepper spices,lemon juice,mayonnaise";MEDIUM
25089;"Shish Kabob Meat Marinade";http://www.food.com/recipe/shish-kabob-meat-marinade-116139;"onion,olive oil,fresh parsley,garlic powder,lemon juice,yellow mustard,dried thyme";MEDIUM
687;"Hawaiian Stir-Fry";http://www.food.com/recipe/hawaiian-stir-fry-129259;"ginger,cabagge,olive oil,onion,broccoli,garlic powder,soy sauce,pineapple juice,cauliflower,mushroom,maize flour,pepper,mineral water,cane sugar,carrot";MEDIUM
6279;"Fresh Corn and Tomato Salad Recipe";http://www.chowhound.com/recipes/fresh-corn-and-tomato-salad-25636;"olive oil,cherry,corn canned,black pepper spices,dried basil,lemon juice,onion";MEDIUM
38048;"Fresh Corn and Tomato Salad";http://www.food.com/recipe/fresh-corn-and-tomato-salad-480593;"olive oil,cherry,corn canned,black pepper spices,dried basil,lemon juice,onion";MEDIUM
38561;"Mixed Greens with Lime Vinaigrette";http://www.foodnetwork.com/recipes/robin-miller/mixed-greens-with-lime-vinaigrette-recipe.html;"olive oil,lettuce,garlic powder,lime juice,black pepper spices,cumin seed,yellow mustard";MEDIUM
19940;"Strawberry Fields Forever Trail Mix";http://www.food.com/recipe/strawberry-fields-forever-trail-mix-156394;"pretzels unsalted,almond,strawberry,yogurt flavoured,semi-sweet chocolate baking chips";MEDIUM
18529;"Mojo Marinade";http://www.food.com/recipe/mojo-marinade-505559;"olive oil,garlic powder,lime juice,black pepper spices,cumin seed,soy sauce,orange juice";MEDIUM
43773;"Olive Tapenade";http://www.food.com/recipe/olive-tapenade-411259;"olives,olive oil,garlic powder,black pepper spices,capers canned,lemon juice";MEDIUM
40303;"Citrus Vinaigrette";http://www.food.com/recipe/citrus-vinaigrette-179601;"olive oil,fresh parsley,garlic powder,cane sugar,black pepper spices,lemon juice,orange juice,yellow mustard";MEDIUM
19830;"Food-Allergy Friendly, Dairy & Egg-Free Cookies";https://cookpad.com/us/recipes/151066-food-allergy-friendly-dairy-egg-free-cookies;"whole wheat flour,olive oil,mineral water,cane sugar,cocoa powder";MEDIUM
3008;"Corn, Avocado and Tomato Salad";https://cookpad.com/us/recipes/347292-corn-avocado-and-tomato-salad;"olive oil,cherry,corn canned,lime juice,black pepper spices,avocado,onion,coriander";MEDIUM
50945;"Corn, Avocado, and Tomato Salad";http://www.food.com/recipe/corn-avocado-and-tomato-salad-437089;"olive oil,cherry,corn canned,lime juice,black pepper spices,avocado,onion,coriander";MEDIUM
27111;"Corn, Tomato, and Avocado Salad";http://www.food.com/recipe/corn-tomato-and-avocado-salad-479380;"olive oil,cherry,corn canned,lime juice,black pepper spices,avocado,onion,coriander";MEDIUM
24208;"Dr. Pepper Special Secret Sauce";http://www.food.com/recipe/dr-pepper-special-secret-sauce-93296;"red pepper or cayenne spices,olive oil,onion,ketchup,garlic powder,black pepper spices,dried basil,lemon juice";MEDIUM
38259;"Spicy and Sour Fish Marinade";http://www.food.com/recipe/spicy-and-sour-fish-marinade-421304;"tabasco,chili powder,olive oil,garlic powder,lime juice,black pepper spices,spices oregano dried";MEDIUM
48015;"Greek Ribs";http://www.food.com/recipe/greek-ribs-94137;"garlic powder,black pepper spices,pork meat with bone,lemon juice,spices oregano dried";MEDIUM
32;"Cherry Tomato Corn Salad";http://www.food.com/recipe/cherry-tomato-corn-salad-234987;"olive oil,cherry,corn canned,cucumber,lime juice,black pepper spices,dried basil,cane sugar";MEDIUM
37699;"Fresh Chinese Noodles With Brown Sauce";http://www.epicurious.com/recipes/food/views/fresh-chinese-noodles-with-brown-sauce-386786;"onion,ginger,sesame oil,hoisin sauce,garlic powder,soy sauce,green bean,mineral water,egg substitute powder,pork meat with bone";MEDIUM
50143;"Balsamic Vinaigrette Dressing";http://www.food.com/recipe/balsamic-vinaigrette-dressing-128340;"dried rosemary,olive oil,garlic powder,black pepper spices,lemon juice,cane sugar,yellow mustard,dried thyme";MEDIUM
49095;"Another Pointe In Tyme's Citrus Vinaigrette Recipe";http://cookeatshare.com/recipes/another-pointe-in-tyme-s-citrus-vinaigrette-65729;"olive oil,chives,fresh parsley,black pepper spices,dried basil,lemon juice,orange juice,spices oregano dried,yellow mustard";MEDIUM
21243;"Spicy Cilantro Lime Dressing";http://www.food.com/recipe/spicy-cilantro-lime-dressing-287461;"red pepper or cayenne spices,olive oil,garlic powder,lime juice,black pepper spices,cumin seed,yellow mustard,coriander";MEDIUM
10258;"Thisclose to East Side Mario's Salad Dressing";http://www.food.com/recipe/thisclose-to-east-side-marios-salad-dressing-289388;"onion powder,olive oil,paprika,garlic powder,lemon juice,spices oregano dried,cane sugar,yellow mustard,dried thyme";MEDIUM
42498;"The Ultimate Salad Dressing";http://www.food.com/recipe/the-ultimate-salad-dressing-51957;"red pepper or cayenne spices,olive oil,onion,fresh parsley,garlic powder,black pepper spices,lemon juice,spices oregano dried,cane sugar,yellow mustard";MEDIUM
27811;"Sarasota's Favorite Simple Fresh Chicken Marinade";http://www.food.com/recipe/sarasotas-favorite-simple-fresh-chicken-marinade-389318;"dried rosemary,red pepper or cayenne spices,olive oil,fresh parsley,garlic powder,black pepper spices,lemon juice,yellow mustard,dried thyme";MEDIUM
15699;"The Perfect Pasta Salad Dressing";http://www.food.com/recipe/the-perfect-pasta-salad-dressing-148995;"onion powder,shallot,dried parsley,olive oil,garlic powder,black pepper spices,dried basil,lemon juice,spices oregano dried,cane sugar,yellow mustard,dried thyme";MEDIUM
6267;"Stir-Fried Brussels Sprouts";http://tastykitchen.com/recipes/sidedishes/stir-fried-brussels-sprouts/;"sesam seed,red pepper or cayenne spices,olive oil,garlic powder,lime juice,soy sauce,brussel sprout,cane sugar";MEDIUM
2890;"New York Times Summer Bean Chilled Salad";http://www.food.com/recipe/new-york-times-summer-bean-chilled-salad-189706;"red pepper or cayenne spices,olive oil,corn canned,garlic powder,dried basil,green bean,lemon juice,onion";MEDIUM
41762;"Homemade No-Cook Cookie Balls";http://www.foodnetwork.com/recipes/homemade-no-cook-cookie-balls.html;"oat,almond,chocolate baking chips,yogurt flavoured,honey,flaxseed";MEDIUM
17813;"Very Low-Fat Black Bean And Corn Salad";http://www.food.com/recipe/very-low-fat-black-bean-and-corn-salad-52500;"red pepper or cayenne spices,olive oil,corn canned,lime juice,cumin seed,green bean,onion,coriander";MEDIUM
37018;"Tahini-Lemon Kale Salad";http://www.myrecipes.com/recipe/tahini-lemon-kale-salad;"olive oil,kale,black pepper spices,soy sauce,quinoa,mineral water,lemon juice,sesame seeds";MEDIUM
16512;"Chocolate Covered Strawberries";http://www.foodnetwork.com/recipes/paula-deen/chocolate-covered-strawberries-recipe.html;chocolate,strawberry;MEDIUM
20188;"Pumpkin Cinnamon Rolls";http://www.food.com/recipe/pumpkin-cinnamon-rolls-285640;"ginger,beet sugar,olive oil,cane sugar,wheat plain flour,yeast dried,yogurt flavoured,soy milk,cinnamon,mineral water,margarine,nutmeg,cane sugar,pumpkin";MEDIUM
13480;"Two-Bean and Barley Salad with Pine Nuts";http://www.epicurious.com/recipes/food/views/two-bean-and-barley-salad-with-pine-nuts-11494;"dried nuts pine,olive oil,green bean,mineral water,lemon juice,onion,barley,yellow mustard";MEDIUM
8512;"Cinnamon Sprinkle Hot Cocoa Mix";http://tastykitchen.com/recipes/drinks/cinnamon-sprinkle-hot-cocoa-mix/;"cinnamon,cane sugar,cocoa powder,semi-sweet chocolate baking chips";MEDIUM
7376;"Henas Finger Potatoes";http://www.cookstr.com/recipes/henarsquos-finger-potatoes;"sesam seed,olive oil,mango juice,black pepper spices,cumin seed,cashew nut,potato,raisin";MEDIUM
1429;"Quinoa with Corn and Basil";http://www.vegetariantimes.com/recipe/quinoa-with-corn-and-basil/;"red pepper or cayenne spices,olive oil,corn canned,dried basil,quinoa,lemon juice,onion";MEDIUM
34866;"Quinoa-Corn Salad with Basil";http://www.vegetariantimes.com/recipe/quinoa-corn-salad-with-basil/;"red pepper or cayenne spices,olive oil,corn canned,dried basil,quinoa,lemon juice,onion";MEDIUM
14383;"Tuxedo Strawberries";http://tastykitchen.com/recipes/desserts/tuxedo-strawberries/;"olive oil,strawberry,semi-sweet chocolate baking chips";MEDIUM
6238;"Bean Thread Noodles with Pork";https://recipeland.com/recipe/v/bean-thread-noodles-pork-4478;"onion,ginger,sesame oil,garlic powder,soy sauce,green bean,corn peanut and olive oil,pork meat with bone,rice,cane sugar";MEDIUM
42046;"Bean Thread Noodles With Pork Recipe";http://cookeatshare.com/recipes/bean-thread-noodles-with-pork-81100;"onion,ginger,sesame oil,garlic powder,soy sauce,green bean,corn peanut and olive oil,pork meat with bone,rice,cane sugar";MEDIUM
826;"Lean Pork Breakfast Patties";http://www.food.com/recipe/lean-pork-breakfast-patties-77056;"apple juice,dried rosemary,black pepper spices,fennel seeds,pork meat with bone,oat meal";MEDIUM
6711;"Chocolate Maple Walnut Praline";http://www.foodnetwork.com/recipes/chocolate-maple-walnut-praline-recipe.html;"walnut,lemon juice,cane sugar,semi-sweet chocolate baking chips";MEDIUM
16054;"Chocolate Maple Walnut Praline";http://www.food.com/recipe/chocolate-maple-walnut-praline-312941;"walnut,lemon juice,cane sugar,semi-sweet chocolate baking chips";MEDIUM
35048;"Chocolate Maple Walnut Praline";http://www.foodgeeks.com/recipes/1859;"walnut,lemon juice,cane sugar,semi-sweet chocolate baking chips";MEDIUM
30372;"Chocolate Maple Walnut Praline";http://www.foodandwine.com/recipes/chocolate-maple-walnut-praline;"walnut,lemon juice,cane sugar,semi-sweet chocolate baking chips";MEDIUM
48873;"White Steamed Sponge Cake, Milk Flavor";https://cookpad.com/us/recipes/143859-white-steamed-sponge-cake-milk-flavor;"whole wheat flour,olive oil,cow milk,condensed milk,yogurt flavoured,cane sugar";MEDIUM
33330;"Healthy Pumpkin Oatmeal Chocolate Chip Cookies";http://tastykitchen.com/recipes/desserts/healthy-pumpkin-oatmeal-chocolate-chip-cookies/;"oat,walnut,yogurt flavoured,pumpkin,semi-sweet chocolate baking chips";MEDIUM
49047;"Coconut Creams";https://recipeland.com/recipe/v/coconut-creams-32489;"beet sugar,walnut,cow milk,yogurt flavoured,cocoa powder";MEDIUM
20047;"Chocolate Pumpkin Amazingness";http://www.food.com/recipe/chocolate-pumpkin-amazingness-194759;"tofu,yogurt flavoured,soy milk,cinnamon,cane sugar,pumpkin,cocoa powder";MEDIUM
809;"Apple N Spice Loaf";http://www.food.com/recipe/apple-n-spice-loaf-188972;"apple juice,olive oil,wheat plain flour,cinnamon,pecans nuts,apple,nutmeg,cane sugar,clove,raisin";MEDIUM
43712;"Panko Chicken";http://www.food.com/recipe/panko-chicken-342965;"italian breadcrumbs,black pepper spices,egg substitute powder,chicken bone free meat";MEDIUM
26951;"Dry Rubbed Baby Back Ribs";http://www.food.com/recipe/dry-rubbed-baby-back-ribs-432169;"chili powder,onion powder,paprika,garlic powder,black pepper spices,pork meat with bone,lemon juice,spices oregano dried";MEDIUM
3816;"Crock Pot Carnitas";http://www.food.com/recipe/crock-pot-carnitas-326866;"chili powder,onion powder,garlic powder,lime juice,black pepper spices,cumin seed,pork meat with bone,coriander";MEDIUM
28841;"Easy Honey Dijon Dressing - 5 Ingredients";http://www.food.com/recipe/easy-honey-dijon-dressing-5-ingredients-361649;"olive oil,lemon juice,honey,yellow mustard,mayonnaise";MEDIUM
45283;"Apple Foam";http://www.food.com/recipe/apple-foam-446931;"apple juice,eggs,cinnamon,lemon juice,cane sugar";MEDIUM
11294;"Chocolate Truffles";http://www.food.com/recipe/chocolate-truffles-53273;"beet sugar,raisin,cocoa powder,semi-sweet chocolate baking chips";MEDIUM
22655;"Benihana Sweet Dipping Sauce";http://www.food.com/recipe/benihana-sweet-dipping-sauce-302378;"olive oil,ketchup,soy sauce,pineapple juice,honey";MEDIUM
46115;"Japanese Sweet Dipping Sauce";http://www.food.com/recipe/japanese-sweet-dipping-sauce-256420;"olive oil,ketchup,soy sauce,pineapple juice,honey";MEDIUM
42923;"Barbecued Spareribs";https://recipeland.com/recipe/v/barbecued-spareribs-34919;"tomato,onion,ginger,shallot,sesame oil,hoisin sauce,garlic powder,black pepper spices,soy sauce,green bean,pepper,pork meat with bone,corn peanut and olive oil,orange juice,rice,cane sugar,coriander";MEDIUM
43182;"Dijon Thyme Broccoli With Pine Nuts";http://www.food.com/recipe/dijon-thyme-broccoli-with-pine-nuts-464285;"dried nuts pine,shallot,olive oil,broccoli,lemon juice,yellow mustard,dried thyme";MEDIUM
35912;"Vegan Fudge";http://www.food.com/recipe/vegan-fudge-10581;"walnut,yogurt flavoured,soy milk,margarine,cane sugar,cocoa powder";MEDIUM
